"latitude","longitude","potencia"
8.59163,-71.1497,-80
8.59163,-71.1497,-69.5
8.59163,-71.1497,-78
8.59163,-71.1497,-68.5
8.59182,-71.1454,-91
8.59182,-71.1454,-75.5
8.59182,-71.1454,-84.5
8.59182,-71.1454,-90
8.59182,-71.1454,-88.5
8.59182,-71.1454,-79.5
8.59182,-71.1454,-84
8.59182,-71.1454,-81.5
8.59182,-71.1454,-82.5
8.59182,-71.1454,-86
8.59182,-71.1454,-83
8.59182,-71.1454,-79.5
8.59182,-71.1454,-75
8.59182,-71.1454,-78.5
8.59182,-71.1454,-70.5
8.59182,-71.1454,-78
8.59182,-71.1454,-74
8.59182,-71.1454,-92.5
8.59182,-71.1454,-78.5
8.59199,-71.1458,-91
8.59199,-71.1458,-76.5
8.59199,-71.1458,-83
8.59199,-71.1458,-79.5
8.59199,-71.1458,-93
8.59199,-71.1458,-86
8.59199,-71.1458,-82
8.59199,-71.1458,-75
8.59199,-71.1458,-78
8.59199,-71.1458,-83
8.59199,-71.1458,-92.5
8.59199,-71.1458,-94
8.59199,-71.1458,-86
8.59199,-71.1458,-96.5
8.59199,-71.1458,-92
8.59199,-71.1458,-92
8.59199,-71.1458,-85.5
8.59199,-71.1458,-94.5
8.59199,-71.1458,-93
8.59201,-71.1492,-88
8.59201,-71.1492,-89
8.59201,-71.1492,-74.5
8.59201,-71.1492,-72
8.59201,-71.1492,-78.5
8.59201,-71.1492,-94.5
8.59201,-71.1492,-85.5
8.59201,-71.1492,-82
8.59201,-71.1492,-75.5
8.59201,-71.1492,-95.5
8.59201,-71.1492,-89.5
8.59201,-71.1492,-93.5
8.59201,-71.1492,-93
8.59201,-71.1492,-97
8.59201,-71.1492,-98
8.59201,-71.1492,-96
8.59201,-71.1492,-92
8.59201,-71.1492,-98.5
8.59201,-71.1492,-84.5
8.59229,-71.1447,-77.5
8.59229,-71.1447,-80.5
8.59229,-71.1447,-66.5
8.59229,-71.1447,-74.5
8.59229,-71.1447,-71.5
8.59229,-71.1447,-86.5
8.59229,-71.1447,-73
8.59229,-71.1447,-92
8.59229,-71.1447,-90
8.59229,-71.1447,-92.5
8.59229,-71.1447,-87
8.59229,-71.1447,-81.5
8.59229,-71.1447,-87
8.59229,-71.1447,-85
8.59229,-71.1447,-82
8.59229,-71.1447,-69
8.59229,-71.1447,-73.5
8.59229,-71.1447,-67
8.59229,-71.1447,-70
8.59238,-71.1461,-93.5
8.59238,-71.1461,-93.5
8.59238,-71.1461,-92.5
8.59238,-71.1461,-92
8.59238,-71.1461,-94
8.59238,-71.1461,-94.5
8.59238,-71.1461,-94.5
8.59238,-71.1461,-103.5
8.59238,-71.1461,-93.5
8.59238,-71.1461,-92.5
8.59238,-71.1461,-93
8.59238,-71.1461,-95
8.59238,-71.1461,-96
8.59238,-71.1461,-93
8.59238,-71.1461,-98
8.59238,-71.1461,-99
8.59238,-71.1461,-104
8.59238,-71.1461,-96
8.59238,-71.1461,-93.5
8.59239,-71.1487,-88.5
8.59239,-71.1487,-96
8.59239,-71.1487,-93
8.59239,-71.1487,-93
8.59239,-71.1487,-87.5
8.59239,-71.1487,-86.5
8.59239,-71.1487,-84
8.59239,-71.1487,-88
8.59239,-71.1487,-89.5
8.59239,-71.1487,-85
8.59239,-71.1487,-84.5
8.59239,-71.1487,-85.5
8.59239,-71.1487,-95
8.59239,-71.1487,-88
8.59239,-71.1487,-95.5
8.59239,-71.1487,-84
8.59239,-71.1487,-94
8.59239,-71.1487,-87.5
8.59239,-71.1487,-86.5
8.59258,-71.1443,-89
8.59258,-71.1443,-83
8.59258,-71.1443,-76
8.59258,-71.1443,-87.5
8.59258,-71.1443,-89.5
8.59258,-71.1443,-87
8.59258,-71.1443,-93
8.59258,-71.1443,-88.5
8.59258,-71.1443,-88.5
8.59258,-71.1443,-73
8.59258,-71.1443,-89.5
8.59258,-71.1443,-88.5
8.59258,-71.1443,-80
8.59258,-71.1443,-71.5
8.59258,-71.1443,-70
8.59258,-71.1443,-70.5
8.59258,-71.1443,-79.5
8.59258,-71.1443,-82
8.59258,-71.1443,-82.5
8.59264,-71.1473,-66.5
8.59264,-71.1473,-71
8.59264,-71.1473,-66.5
8.59264,-71.1473,-80
8.59264,-71.1473,-76.5
8.59264,-71.1473,-72
8.59264,-71.1473,-80
8.59264,-71.1473,-69.5
8.59264,-71.1473,-77
8.59264,-71.1473,-72.5
8.59264,-71.1473,-77
8.59264,-71.1473,-80.5
8.59264,-71.1473,-70
8.59264,-71.1473,-78
8.59264,-71.1473,-69
8.59264,-71.1473,-56.5
8.59264,-71.1473,-64.5
8.59264,-71.1473,-29
8.59264,-71.1473,-64
8.59279,-71.1476,-90.5
8.59279,-71.1476,-89.5
8.59279,-71.1476,-91
8.59279,-71.1476,-91
8.59279,-71.1476,-88
8.59279,-71.1476,-94
8.59279,-71.1476,-88
8.59279,-71.1476,-91
8.59279,-71.1476,-96.5
8.59279,-71.1476,-94.5
8.59279,-71.1476,-95.5
8.59279,-71.1476,-89.5
8.59279,-71.1476,-80
8.59279,-71.1476,-82
8.59279,-71.1476,-96
8.59279,-71.1476,-94.5
8.59279,-71.1476,-90
8.59279,-71.1476,-90.5
8.59279,-71.1476,-92.5
8.59287,-71.1439,-80.5
8.59287,-71.1439,-87
8.59287,-71.1439,-86
8.59287,-71.1439,-95
8.59287,-71.1439,-92
8.59287,-71.1439,-100
8.59287,-71.1439,-103.5
8.59287,-71.1439,-92
8.59287,-71.1439,-93
8.59287,-71.1439,-94
8.59287,-71.1439,-100
8.59287,-71.1439,-87
8.59287,-71.1439,-103
8.59287,-71.1439,-91
8.59287,-71.1439,-95.5
8.59287,-71.1439,-97
8.59287,-71.1439,-85.5
8.59287,-71.1439,-95
8.59287,-71.1439,-88.5
8.59299,-71.1479,-96
8.59299,-71.1479,-107
8.59299,-71.1479,-100
8.59299,-71.1479,-103.5
8.59299,-71.1479,-102.5
8.59299,-71.1479,-89
8.59299,-71.1479,-104
8.59299,-71.1479,-88.5
8.59299,-71.1479,-91
8.59299,-71.1479,-99
8.59299,-71.1479,-84.5
8.59299,-71.1479,-102
8.59299,-71.1479,-100.5
8.59299,-71.1479,-101
8.59299,-71.1479,-100
8.59299,-71.1479,-98
8.59299,-71.1479,-94.5
8.59299,-71.1479,-93
8.59299,-71.1479,-108
8.59396,-71.1441,-95
8.59396,-71.1441,-85.5
8.59396,-71.1441,-90.5
8.59396,-71.1441,-85.5
8.59396,-71.1441,-78
8.59396,-71.1441,-86.5
8.59396,-71.1441,-91
8.59396,-71.1441,-81.5
8.59396,-71.1441,-82.5
8.59396,-71.1441,-81.5
8.59396,-71.1441,-72.5
8.59396,-71.1441,-60.5
8.59396,-71.1441,-86.5
8.59396,-71.1441,-81.5
8.59396,-71.1441,-81
8.59396,-71.1441,-83
8.59396,-71.1441,-84
8.59396,-71.1441,-85.5
8.59396,-71.1441,-87.5
8.59398,-71.1453,-79
8.59398,-71.1453,-80
8.59398,-71.1453,-85.5
8.59398,-71.1453,-78
8.59398,-71.1453,-89.5
8.59398,-71.1453,-80
8.59398,-71.1453,-81.5
8.59398,-71.1453,-76
8.59398,-71.1453,-86.5
8.59398,-71.1453,-81
8.59398,-71.1453,-82.5
8.59398,-71.1453,-76.5
8.59398,-71.1453,-68
8.59398,-71.1453,-77.5
8.59398,-71.1453,-70
8.59398,-71.1453,-71
8.59398,-71.1453,-76
8.59398,-71.1453,-80.5
8.59398,-71.1453,-73
8.59407,-71.1424,-93
8.59407,-71.1424,-87
8.59407,-71.1424,-76.5
8.59407,-71.1424,-93
8.59407,-71.1424,-98.5
8.59407,-71.1424,-81
8.59407,-71.1424,-94
8.59407,-71.1424,-94.5
8.59407,-71.1424,-95
8.59407,-71.1424,-92.5
8.59407,-71.1424,-98.5
8.59407,-71.1424,-90.5
8.59407,-71.1424,-91
8.59407,-71.1424,-86
8.59407,-71.1424,-100.5
8.59407,-71.1424,-95.5
8.59407,-71.1424,-103.5
8.59407,-71.1424,-102.5
8.59407,-71.1424,-99
8.59424,-71.1437,-91
8.59424,-71.1437,-105
8.59424,-71.1437,-79.5
8.59424,-71.1437,-85
8.59424,-71.1437,-98
8.59424,-71.1437,-86
8.59424,-71.1437,-103
8.59424,-71.1437,-98
8.59424,-71.1437,-103
8.59424,-71.1437,-93
8.59424,-71.1437,-94.5
8.59424,-71.1437,-96
8.59424,-71.1437,-94.5
8.59424,-71.1437,-103.5
8.59424,-71.1437,-97
8.59424,-71.1437,-100
8.59424,-71.1437,-101.5
8.59424,-71.1437,-101
8.59424,-71.1437,-100
8.59436,-71.145,-91
8.59436,-71.145,-89.5
8.59436,-71.145,-96
8.59436,-71.145,-92
8.59436,-71.145,-96.5
8.59436,-71.145,-101.5
8.59436,-71.145,-96.5
8.59436,-71.145,-97
8.59436,-71.145,-99.5
8.59436,-71.145,-84
8.59436,-71.145,-100.5
8.59436,-71.145,-90
8.59436,-71.145,-95.5
8.59436,-71.145,-96
8.59436,-71.145,-97.5
8.59436,-71.145,-100
8.59436,-71.145,-89
8.59436,-71.145,-95.5
8.59436,-71.145,-74
8.59438,-71.1455,-98.5
8.59438,-71.1455,-93
8.59438,-71.1455,-93.5
8.59438,-71.1455,-95.5
8.59438,-71.1455,-93
8.59438,-71.1455,-95.5
8.59438,-71.1455,-103
8.59438,-71.1455,-98
8.59438,-71.1455,-97.5
8.59438,-71.1455,-99
8.59438,-71.1455,-92
8.59438,-71.1455,-102.5
8.59438,-71.1455,-84
8.59438,-71.1455,-103
8.59438,-71.1455,-94
8.59438,-71.1455,-91
8.59438,-71.1455,-96
8.59438,-71.1455,-82
8.59438,-71.1455,-103.5
8.5944,-71.142,-84.5
8.5944,-71.142,-82
8.5944,-71.142,-82.5
8.5944,-71.142,-83.5
8.5944,-71.142,-73
8.5944,-71.142,-76
8.5944,-71.142,-72.5
8.5944,-71.142,-77
8.5944,-71.142,-75.5
8.5944,-71.142,-73
8.5944,-71.142,-75
8.5944,-71.142,-69
8.5944,-71.142,-71
8.5944,-71.142,-76
8.5944,-71.142,-65.5
8.5944,-71.142,-85.5
8.5944,-71.142,-65
8.5944,-71.142,-86.5
8.5944,-71.142,-72
8.59443,-71.1456,-80
8.59443,-71.1456,-66
8.59443,-71.1456,-74.5
8.59443,-71.1456,-74
8.59443,-71.1456,-71.5
8.59443,-71.1456,-76
8.59443,-71.1456,-81
8.59443,-71.1456,-76
8.59443,-71.1456,-79
8.59443,-71.1456,-73.5
8.59443,-71.1456,-80.5
8.59443,-71.1456,-85.5
8.59443,-71.1456,-75
8.59443,-71.1456,-87.5
8.59443,-71.1456,-87.5
8.59443,-71.1456,-87.5
8.59443,-71.1456,-82.5
8.59443,-71.1456,-82
8.59443,-71.1456,-84.5
8.59482,-71.143,-79.5
8.59482,-71.143,-76
8.59482,-71.143,-80.5
8.59482,-71.143,-76
8.59482,-71.143,-83.5
8.59482,-71.143,-73
8.59482,-71.143,-63
8.59482,-71.143,-59.5
8.59482,-71.143,-73
8.59482,-71.143,-77
8.59482,-71.143,-69
8.59482,-71.143,-86
8.59482,-71.143,-66.5
8.59482,-71.143,-89.5
8.59482,-71.143,-66
8.59482,-71.143,-82.5
8.59482,-71.143,-83
8.59482,-71.143,-90
8.59482,-71.143,-81
8.59487,-71.1456,-88.5
8.59487,-71.1456,-87.5
8.59487,-71.1456,-101
8.59487,-71.1456,-99
8.59487,-71.1456,-97.5
8.59487,-71.1456,-91.5
8.59487,-71.1456,-97
8.59487,-71.1456,-86.5
8.59487,-71.1456,-94
8.59487,-71.1456,-89.5
8.59487,-71.1456,-87
8.59487,-71.1456,-95
8.59487,-71.1456,-91
8.59487,-71.1456,-92.5
8.59487,-71.1456,-90.5
8.59487,-71.1456,-90
8.59487,-71.1456,-97.5
8.59487,-71.1456,-87
8.59487,-71.1456,-91.5
8.59493,-71.1441,-88
8.59493,-71.1441,-77.5
8.59493,-71.1441,-85.5
8.59493,-71.1441,-76.5
8.59493,-71.1441,-86.5
8.59493,-71.1441,-68
8.59493,-71.1441,-89.5
8.59493,-71.1441,-77.5
8.59493,-71.1441,-82.5
8.59493,-71.1441,-81
8.59493,-71.1441,-92.5
8.59493,-71.1441,-76.5
8.59493,-71.1441,-88.5
8.59493,-71.1441,-86
8.59493,-71.1441,-77
8.59493,-71.1441,-74
8.59493,-71.1441,-79.5
8.59493,-71.1441,-83
8.59493,-71.1441,-85
8.59509,-71.1453,-99
8.59509,-71.1453,-83
8.59509,-71.1453,-86
8.59509,-71.1453,-89
8.59509,-71.1453,-86
8.59509,-71.1453,-91.5
8.59509,-71.1453,-85.5
8.59509,-71.1453,-85.5
8.59509,-71.1453,-76.5
8.59509,-71.1453,-83.5
8.59509,-71.1453,-92.5
8.59509,-71.1453,-91.5
8.59509,-71.1453,-89
8.59509,-71.1453,-97
8.59509,-71.1453,-85
8.59509,-71.1453,-92.5
8.59509,-71.1453,-86.5
8.59509,-71.1453,-97
8.59509,-71.1453,-97.5
8.59511,-71.1425,-72.5
8.59511,-71.1425,-83
8.59511,-71.1425,-78
8.59511,-71.1425,-78
8.59511,-71.1425,-75.5
8.59511,-71.1425,-77.5
8.59511,-71.1425,-81.5
8.59511,-71.1425,-79
8.59511,-71.1425,-91.5
8.59511,-71.1425,-74.5
8.59511,-71.1425,-90
8.59511,-71.1425,-76.5
8.59511,-71.1425,-89.5
8.59511,-71.1425,-93.5
8.59511,-71.1425,-91.5
8.59511,-71.1425,-87.5
8.59511,-71.1425,-87
8.59511,-71.1425,-84
8.59511,-71.1425,-84
8.59512,-71.1411,-92
8.59512,-71.1411,-99
8.59512,-71.1411,-90
8.59512,-71.1411,-96
8.59512,-71.1411,-95
8.59512,-71.1411,-97.5
8.59512,-71.1411,-103.5
8.59512,-71.1411,-94
8.59512,-71.1411,-100.5
8.59512,-71.1411,-97
8.59512,-71.1411,-97.5
8.59512,-71.1411,-96
8.59512,-71.1411,-87.5
8.59512,-71.1411,-85
8.59512,-71.1411,-85.5
8.59512,-71.1411,-97
8.59512,-71.1411,-90.5
8.59512,-71.1411,-81.5
8.59512,-71.1411,-94.5
8.59527,-71.1423,-76
8.59527,-71.1423,-74
8.59527,-71.1423,-81
8.59527,-71.1423,-76.5
8.59527,-71.1423,-74.5
8.59527,-71.1423,-84.5
8.59527,-71.1423,-78
8.59527,-71.1423,-87.5
8.59527,-71.1423,-72.5
8.59527,-71.1423,-91
8.59527,-71.1423,-90.5
8.59527,-71.1423,-85
8.59527,-71.1423,-86
8.59527,-71.1423,-74.5
8.59527,-71.1423,-81
8.59527,-71.1423,-76.5
8.59527,-71.1423,-81
8.59527,-71.1423,-73.5
8.59527,-71.1423,-75.5
8.59542,-71.1463,-98.5
8.59542,-71.1463,-91
8.59542,-71.1463,-87
8.59542,-71.1463,-86.5
8.59542,-71.1463,-103
8.59542,-71.1463,-82.5
8.59542,-71.1463,-100
8.59542,-71.1463,-103.5
8.59542,-71.1463,-104
8.59542,-71.1463,-86
8.59542,-71.1463,-94.5
8.59542,-71.1463,-105
8.59542,-71.1463,-96.5
8.59542,-71.1463,-103
8.59542,-71.1463,-99
8.59542,-71.1463,-102
8.59542,-71.1463,-102.5
8.59542,-71.1463,-96.5
8.59542,-71.1463,-103.5
8.59545,-71.1421,-96
8.59545,-71.1421,-97.5
8.59545,-71.1421,-84.5
8.59545,-71.1421,-87
8.59545,-71.1421,-90
8.59545,-71.1421,-105
8.59545,-71.1421,-98
8.59545,-71.1421,-88
8.59545,-71.1421,-93.5
8.59545,-71.1421,-90.5
8.59545,-71.1421,-82.5
8.59545,-71.1421,-91
8.59545,-71.1421,-80
8.59545,-71.1421,-86
8.59545,-71.1421,-91.5
8.59545,-71.1421,-96
8.59545,-71.1421,-93
8.59545,-71.1421,-92
8.59545,-71.1421,-97
8.59549,-71.1406,-66.5
8.59549,-71.1406,-64
8.59549,-71.1406,-72
8.59549,-71.1406,-75.5
8.59549,-71.1406,-71
8.59549,-71.1406,-87
8.59549,-71.1406,-66
8.59549,-71.1406,-90
8.59549,-71.1406,-72.5
8.59549,-71.1406,-89
8.59549,-71.1406,-89.5
8.59549,-71.1406,-79.5
8.59549,-71.1406,-86
8.59549,-71.1406,-78
8.59549,-71.1406,-79
8.59549,-71.1406,-77
8.59549,-71.1406,-84
8.59549,-71.1406,-82
8.59549,-71.1406,-80
8.59552,-71.1462,-99.5
8.59552,-71.1462,-93.5
8.59552,-71.1462,-77.5
8.59552,-71.1462,-81
8.59552,-71.1462,-82
8.59552,-71.1462,-85.5
8.59552,-71.1462,-96.5
8.59552,-71.1462,-87.5
8.59552,-71.1462,-93
8.59552,-71.1462,-92.5
8.59552,-71.1462,-82.5
8.59552,-71.1462,-98
8.59552,-71.1462,-97.5
8.59552,-71.1462,-99.5
8.59552,-71.1462,-98.5
8.59552,-71.1462,-92.5
8.59552,-71.1462,-101.5
8.59552,-71.1462,-85
8.59552,-71.1462,-100
8.59555,-71.1447,-103.5
8.59555,-71.1447,-81.5
8.59555,-71.1447,-98.5
8.59555,-71.1447,-92
8.59555,-71.1447,-97.5
8.59555,-71.1447,-84
8.59555,-71.1447,-84
8.59555,-71.1447,-77
8.59555,-71.1447,-94
8.59555,-71.1447,-93.5
8.59555,-71.1447,-93
8.59555,-71.1447,-85.5
8.59555,-71.1447,-86
8.59555,-71.1447,-91
8.59555,-71.1447,-87
8.59555,-71.1447,-89
8.59555,-71.1447,-85
8.59555,-71.1447,-91.5
8.59555,-71.1447,-87.5
8.59556,-71.1434,-100
8.59556,-71.1434,-103.5
8.59556,-71.1434,-89
8.59556,-71.1434,-96
8.59556,-71.1434,-98
8.59556,-71.1434,-103
8.59556,-71.1434,-100
8.59556,-71.1434,-99.5
8.59556,-71.1434,-103.5
8.59556,-71.1434,-95.5
8.59556,-71.1434,-92.5
8.59556,-71.1434,-92.5
8.59556,-71.1434,-86
8.59556,-71.1434,-101
8.59556,-71.1434,-95.5
8.59556,-71.1434,-95
8.59556,-71.1434,-94
8.59556,-71.1434,-102.5
8.59556,-71.1434,-98
8.59572,-71.1403,-100.5
8.59572,-71.1403,-98
8.59572,-71.1403,-96
8.59572,-71.1403,-91
8.59572,-71.1403,-91.5
8.59572,-71.1403,-98.5
8.59572,-71.1403,-93
8.59572,-71.1403,-91.5
8.59572,-71.1403,-99
8.59572,-71.1403,-91.5
8.59572,-71.1403,-96
8.59572,-71.1403,-92
8.59572,-71.1403,-93.5
8.59572,-71.1403,-90.5
8.59572,-71.1403,-98.5
8.59572,-71.1403,-88
8.59572,-71.1403,-90.5
8.59572,-71.1403,-95
8.59572,-71.1403,-88.5
8.59575,-71.1458,-95.5
8.59575,-71.1458,-88.5
8.59575,-71.1458,-93.5
8.59575,-71.1458,-85.5
8.59575,-71.1458,-95.5
8.59575,-71.1458,-89
8.59575,-71.1458,-88
8.59575,-71.1458,-89
8.59575,-71.1458,-81
8.59575,-71.1458,-86
8.59575,-71.1458,-90.5
8.59575,-71.1458,-88.5
8.59575,-71.1458,-86.5
8.59575,-71.1458,-83
8.59575,-71.1458,-92
8.59575,-71.1458,-89.5
8.59575,-71.1458,-84
8.59575,-71.1458,-89
8.59575,-71.1458,-83.5
8.59594,-71.1466,-83
8.59594,-71.1466,-80.5
8.59594,-71.1466,-84
8.59594,-71.1466,-79.5
8.59594,-71.1466,-80
8.59594,-71.1466,-73
8.59594,-71.1466,-70
8.59594,-71.1466,-75.5
8.59594,-71.1466,-72.5
8.59594,-71.1466,-60.5
8.59594,-71.1466,-58.5
8.59594,-71.1466,-68
8.59594,-71.1466,-73
8.59594,-71.1466,-60
8.59594,-71.1466,-85.5
8.59594,-71.1466,-65
8.59594,-71.1466,-86
8.59594,-71.1466,-57
8.59594,-71.1466,-80
8.59597,-71.14,-92
8.59597,-71.14,-89.5
8.59597,-71.14,-92
8.59597,-71.14,-93.5
8.59597,-71.14,-100
8.59597,-71.14,-100
8.59597,-71.14,-101.5
8.59597,-71.14,-98
8.59597,-71.14,-93.5
8.59597,-71.14,-93.5
8.59597,-71.14,-97
8.59597,-71.14,-95
8.59597,-71.14,-98
8.59597,-71.14,-100
8.59597,-71.14,-93.5
8.59597,-71.14,-99
8.59597,-71.14,-91
8.59597,-71.14,-102.5
8.59597,-71.14,-94
8.596,-71.1441,-98.5
8.596,-71.1441,-94.5
8.596,-71.1441,-100.5
8.596,-71.1441,-95.5
8.596,-71.1441,-100
8.596,-71.1441,-97
8.596,-71.1441,-101.5
8.596,-71.1441,-100
8.596,-71.1441,-95.5
8.596,-71.1441,-103
8.596,-71.1441,-96
8.596,-71.1441,-97.5
8.596,-71.1441,-93.5
8.596,-71.1441,-95.5
8.596,-71.1441,-90
8.596,-71.1441,-86
8.596,-71.1441,-83
8.596,-71.1441,-94
8.596,-71.1441,-92
8.596,-71.1468,-73
8.596,-71.1468,-79
8.596,-71.1468,-83
8.596,-71.1468,-72.5
8.596,-71.1468,-69
8.596,-71.1468,-74.5
8.596,-71.1468,-72
8.596,-71.1468,-76
8.596,-71.1468,-74.5
8.596,-71.1468,-74.5
8.596,-71.1468,-73
8.596,-71.1468,-71.5
8.596,-71.1468,-75.5
8.596,-71.1468,-72.5
8.596,-71.1468,-77
8.596,-71.1468,-78
8.596,-71.1468,-64
8.596,-71.1468,-65.5
8.596,-71.1468,-74
8.59642,-71.1408,-81
8.59642,-71.1408,-83
8.59642,-71.1408,-79.5
8.59642,-71.1408,-79
8.59642,-71.1408,-65.5
8.59642,-71.1408,-76.5
8.59642,-71.1408,-70.5
8.59642,-71.1408,-74
8.59642,-71.1408,-78.5
8.59642,-71.1408,-72.5
8.59642,-71.1408,-67.5
8.59642,-71.1408,-63.5
8.59642,-71.1408,-71
8.59642,-71.1408,-77.5
8.59642,-71.1408,-65.5
8.59642,-71.1408,-85
8.59642,-71.1408,-67
8.59642,-71.1408,-82
8.59642,-71.1408,-60.5
8.59642,-71.1463,-99.5
8.59642,-71.1463,-104.5
8.59642,-71.1463,-96.5
8.59642,-71.1463,-103.5
8.59642,-71.1463,-101
8.59642,-71.1463,-92.5
8.59642,-71.1463,-105.5
8.59642,-71.1463,-96
8.59642,-71.1463,-105
8.59642,-71.1463,-98.5
8.59642,-71.1463,-105
8.59642,-71.1463,-89.5
8.59642,-71.1463,-88.5
8.59642,-71.1463,-74.5
8.59642,-71.1463,-91.5
8.59642,-71.1463,-81.5
8.59642,-71.1463,-99
8.59642,-71.1463,-95.5
8.59642,-71.1463,-101.5
8.59663,-71.1406,-75
8.59663,-71.1406,-71
8.59663,-71.1406,-77.5
8.59663,-71.1406,-75.5
8.59663,-71.1406,-76.5
8.59663,-71.1406,-79
8.59663,-71.1406,-75
8.59663,-71.1406,-69
8.59663,-71.1406,-71.5
8.59663,-71.1406,-78.5
8.59663,-71.1406,-78.5
8.59663,-71.1406,-72
8.59663,-71.1406,-86.5
8.59663,-71.1406,-71
8.59663,-71.1406,-71
8.59663,-71.1406,-68
8.59663,-71.1406,-71
8.59663,-71.1406,-80.5
8.59663,-71.1406,-84
8.59675,-71.1459,-75.5
8.59675,-71.1459,-75
8.59675,-71.1459,-74
8.59675,-71.1459,-75
8.59675,-71.1459,-75
8.59675,-71.1459,-77.5
8.59675,-71.1459,-80.5
8.59675,-71.1459,-74.5
8.59675,-71.1459,-85.5
8.59675,-71.1459,-73.5
8.59675,-71.1459,-74
8.59675,-71.1459,-65
8.59675,-71.1459,-72.5
8.59675,-71.1459,-82
8.59675,-71.1459,-84
8.59675,-71.1459,-71
8.59675,-71.1459,-71.5
8.59675,-71.1459,-75.5
8.59675,-71.1459,-72
8.59687,-71.1402,-104.5
8.59687,-71.1402,-102.5
8.59687,-71.1402,-97
8.59687,-71.1402,-103.5
8.59687,-71.1402,-104.5
8.59687,-71.1402,-103.5
8.59687,-71.1402,-102.5
8.59687,-71.1402,-94
8.59687,-71.1402,-104.5
8.59687,-71.1402,-97
8.59687,-71.1402,-104
8.59687,-71.1402,-99
8.59687,-71.1402,-107
8.59687,-71.1402,-101.5
8.59687,-71.1402,-92.5
8.59687,-71.1402,-104.5
8.59687,-71.1402,-103
8.59687,-71.1402,-104
8.59687,-71.1402,-98
8.59688,-71.1472,-85
8.59688,-71.1472,-87.5
8.59688,-71.1472,-88
8.59688,-71.1472,-81.5
8.59688,-71.1472,-88
8.59688,-71.1472,-97.5
8.59688,-71.1472,-84.5
8.59688,-71.1472,-97.5
8.59688,-71.1472,-88
8.59688,-71.1472,-98
8.59688,-71.1472,-87
8.59688,-71.1472,-96
8.59688,-71.1472,-96
8.59688,-71.1472,-82.5
8.59688,-71.1472,-79.5
8.59688,-71.1472,-84
8.59688,-71.1472,-81.5
8.59688,-71.1472,-91.5
8.59688,-71.1472,-93.5
8.59694,-71.1387,-95
8.59694,-71.1387,-99.5
8.59694,-71.1387,-92.5
8.59694,-71.1387,-93.5
8.59694,-71.1387,-92.5
8.59694,-71.1387,-91.5
8.59694,-71.1387,-96
8.59694,-71.1387,-99.5
8.59694,-71.1387,-91.5
8.59694,-71.1387,-93.5
8.59694,-71.1387,-90.5
8.59694,-71.1387,-96
8.59694,-71.1387,-95
8.59694,-71.1387,-96.5
8.59694,-71.1387,-97
8.59694,-71.1387,-98
8.59694,-71.1387,-99
8.59694,-71.1387,-98
8.59694,-71.1387,-101.5
8.59694,-71.1475,-81.5
8.59694,-71.1475,-87.5
8.59694,-71.1475,-90
8.59694,-71.1475,-90
8.59694,-71.1475,-86.5
8.59694,-71.1475,-91.5
8.59694,-71.1475,-88
8.59694,-71.1475,-83
8.59694,-71.1475,-90.5
8.59694,-71.1475,-91.5
8.59694,-71.1475,-89.5
8.59694,-71.1475,-80.5
8.59694,-71.1475,-68.5
8.59694,-71.1475,-71
8.59694,-71.1475,-80
8.59694,-71.1475,-76.5
8.59694,-71.1475,-87
8.59694,-71.1475,-80.5
8.59694,-71.1475,-83
8.59704,-71.1442,-87
8.59704,-71.1442,-93
8.59704,-71.1442,-89
8.59704,-71.1442,-93
8.59704,-71.1442,-93
8.59704,-71.1442,-91.5
8.59704,-71.1442,-92
8.59704,-71.1442,-95.5
8.59704,-71.1442,-95.5
8.59704,-71.1442,-101
8.59704,-71.1442,-86
8.59704,-71.1442,-89.5
8.59704,-71.1442,-85.5
8.59704,-71.1442,-98
8.59704,-71.1442,-93.5
8.59704,-71.1442,-96
8.59704,-71.1442,-79.5
8.59704,-71.1442,-80.5
8.59704,-71.1442,-80.5
8.5971,-71.1454,-83
8.5971,-71.1454,-84
8.5971,-71.1454,-86.5
8.5971,-71.1454,-85.5
8.5971,-71.1454,-80
8.5971,-71.1454,-76.5
8.5971,-71.1454,-79.5
8.5971,-71.1454,-79.5
8.5971,-71.1454,-82
8.5971,-71.1454,-81
8.5971,-71.1454,-75
8.5971,-71.1454,-82
8.5971,-71.1454,-87.5
8.5971,-71.1454,-75
8.5971,-71.1454,-82.5
8.5971,-71.1454,-77.5
8.5971,-71.1454,-80.5
8.5971,-71.1454,-78.5
8.5971,-71.1454,-78
8.59712,-71.1426,-89.5
8.59712,-71.1426,-90.5
8.59712,-71.1426,-89
8.59712,-71.1426,-84.5
8.59712,-71.1426,-83
8.59712,-71.1426,-88.5
8.59712,-71.1426,-88.5
8.59712,-71.1426,-84.5
8.59712,-71.1426,-84.5
8.59712,-71.1426,-91.5
8.59712,-71.1426,-90
8.59712,-71.1426,-85.5
8.59712,-71.1426,-88
8.59712,-71.1426,-91.5
8.59712,-71.1426,-86.5
8.59712,-71.1426,-83.5
8.59712,-71.1426,-85
8.59712,-71.1426,-92.5
8.59712,-71.1426,-68.5
8.59713,-71.1399,-79
8.59713,-71.1399,-79.5
8.59713,-71.1399,-72.5
8.59713,-71.1399,-85
8.59713,-71.1399,-84
8.59713,-71.1399,-67.5
8.59713,-71.1399,-72
